,Close,High,Low,Open,Volume
2023-09-21,0.5071790218353271,0.5213580131530762,0.5020229816436768,0.5213580131530762,1120291947.0
2023-09-22,0.5125100016593933,0.5161809921264648,0.5056089758872986,0.5071939826011658,712954688.0
2023-09-23,0.5080339908599854,0.5135189890861511,0.5068860054016113,0.5124980211257935,382427235.0
2023-09-24,0.5023880004882812,0.5113170146942139,0.5014330148696899,0.5080159902572632,404611925.0
2023-09-25,0.5054609775543213,0.5064690113067627,0.4925830066204071,0.5023869872093201,852958013.0
2023-09-26,0.5017079710960388,0.5066549777984619,0.4988040030002594,0.5054550170898438,782380755.0
2023-09-27,0.4995970129966736,0.5064759850502014,0.4973739981651306,0.5017039775848389,748882159.0
2023-09-28,0.5095250010490417,0.5095250010490417,0.495606005191803,0.4995900094509125,786510398.0
2023-09-29,0.5217189788818359,0.5454570055007935,0.5068169832229614,0.5095369815826416,1721538761.0
2023-09-30,0.515404999256134,0.5216889977455139,0.5152069926261902,0.5216889977455139,544604664.0
2023-10-01,0.5242040157318115,0.5252199769020081,0.51494300365448,0.5153679847717285,549430554.0
2023-10-02,0.51283198595047,0.5255429744720459,0.5109900236129761,0.5242040157318115,946645872.0
2023-10-03,0.5383870005607605,0.5449010133743286,0.5074650049209595,0.5128120183944702,1206543606.0
2023-10-04,0.5329310297966003,0.5410130023956299,0.5232620239257812,0.5384039878845215,1467518350.0
2023-10-05,0.5233659744262695,0.5329570174217224,0.5188279747962952,0.5329570174217224,823945282.0
2023-10-06,0.5261930227279663,0.529079020023346,0.5184940099716187,0.5233539938926697,684500790.0
2023-10-07,0.5219060182571411,0.5261899828910828,0.5208330154418945,0.5261899828910828,321512118.0
2023-10-08,0.5179610252380371,0.5235400199890137,0.5172640085220337,0.5218790173530579,356449311.0
2023-10-09,0.5032269954681396,0.5197669863700867,0.49529099464416504,0.517973005771637,989847649.0
2023-10-10,0.497435986995697,0.5032560229301453,0.4932970106601715,0.5032560229301453,670612869.0
2023-10-11,0.48883798718452454,0.49779099225997925,0.48085999488830566,0.49737900495529175,794253917.0
2023-10-12,0.48304998874664307,0.4888570010662079,0.4756369888782501,0.48879799246788025,812745907.0
2023-10-13,0.48569899797439575,0.4897890090942383,0.4793410003185272,0.4830490052700043,696915013.0
2023-10-14,0.4867750108242035,0.4879800081253052,0.48397400975227356,0.48568999767303467,357321203.0
2023-10-15,0.4878459870815277,0.4899919927120209,0.4856649935245514,0.4867730140686035,385469444.0
2023-10-16,0.49797698855400085,0.5054579973220825,0.48615700006484985,0.4878380000591278,1082594336.0
2023-10-17,0.49169400334358215,0.4981380105018616,0.48860499262809753,0.497981995344162,773438395.0
2023-10-18,0.4883190095424652,0.4922049939632416,0.48742198944091797,0.49170398712158203,734621817.0
2023-10-19,0.52012699842453,0.5224959850311279,0.4786680042743683,0.4883120059967041,1385006018.0
2023-10-20,0.5160040259361267,0.5291029810905457,0.510004997253418,0.5200780034065247,1369774008.0
2023-10-21,0.5212429761886597,0.5294820070266724,0.5123289823532104,0.5159900188446045,656496071.0
2023-10-22,0.5224869847297668,0.5238490104675293,0.5160009860992432,0.5211979746818542,556378450.0
2023-10-23,0.5468699932098389,0.5505380034446716,0.5218260288238525,0.5235980153083801,1699115599.0
2023-10-24,0.5585319995880127,0.5829730033874512,0.5374550223350525,0.5468930006027222,2705905445.0
2023-10-25,0.5553060173988342,0.5623769760131836,0.5422379970550537,0.5586199760437012,1396455738.0
2023-10-26,0.5536829829216003,0.5667750239372253,0.5445520281791687,0.5553529858589172,1401251370.0
2023-10-27,0.5461069941520691,0.5575659871101379,0.5394780039787292,0.5536850094795227,1048891335.0
